Comment,Positive,Neutral,Negative,Sentiment,post_username
Hidroponik itu Bukan Organik mase 🥲,0.9991674423217772,0.0003079111047554,0.0005246998625807,positive,kulinersolojogja.id
@linda.emii sesuk jajal ki wae cocok ki,0.0216788742691278,0.9194230437278748,0.0588980764150619,neutral,kulinersolojogja.id
@bim_.tama tau? Infokan,0.00516536552459,0.2646646201610565,0.7301700115203857,negative,kulinersolojogja.id
@nnlaarw bakii ayo,0.5028663277626038,0.0865757837891578,0.4105579555034637,positive,kulinersolojogja.id
eh kakelku sma bukan si?,0.0003925958881154,7.670620107091963e-05,0.9995306730270386,negative,kulinersolojogja.id
Hidroponik blm tentu organik 😂,0.0367435216903686,0.7512757182121277,0.2119808197021484,neutral,kulinersolojogja.id
"Njir solo, sukoharjo itu mah",0.0010949625866487,0.4423384368419647,0.5565666556358337,negative,kulinersolojogja.id
@aisyahtyas_,0.7350353002548218,0.2399953603744506,0.0249693151563406,positive,kulinersolojogja.id
@ayusekarinii cocok ndk?,0.0026215789839625,0.995158851146698,0.0022195817437022,neutral,kulinersolojogja.id
@arrindab_,0.0028108689002692,0.9926459789276124,0.004543175920844,neutral,kulinersolojogja.id
@maeladewii_,0.0004724073223769,0.99881774187088,0.0007097921916283,neutral,kulinersolojogja.id
@im.virra,0.0010409944225102,0.9980036616325378,0.0009553065756335,neutral,kulinersolojogja.id
@fransiskaode,0.000520929635968,0.9993521571159364,0.0001268575288122,neutral,kulinersolojogja.id
"@retno.sophie ayooo cuss , cedak omah daleman",0.0006354768993332,0.0007014243165031,0.998663067817688,negative,kulinersolojogja.id
Monggo mampir ten @sotojimboeng min.,0.9994757771492004,0.000364441977581,0.0001597751688677,positive,kulinersolojogja.id
@syifa.hdyt,0.0712552517652511,0.9184773564338684,0.0102674541994929,neutral,kulinersolojogja.id
Iya daerah baki . Ayo to kapan . Sabtu aq g bs .mbak ipar q plg solo soale . Bs q minggu siang . Tp g bs nyetir smpe sana🥹,0.015333442017436,0.1779471337795257,0.8067194223403931,negative,kulinersolojogja.id
@ummsyr_ sesuk nak gak lali budallll,0.0002263990463688,8.358459308510646e-05,0.999690055847168,negative,kulinersolojogja.id
@kekeniken,0.6993488073348999,0.2880112826824188,0.0126398978754878,positive,kulinersolojogja.id
@dahliakumala_ gassss yukkks welll,0.9852153062820436,0.01155645865947,0.0032283067703247,positive,kulinersolojogja.id
@d_a_putri nduk ayo kesini,0.0002921814157161,0.9995684027671814,0.0001393770071445,neutral,kulinersolojogja.id
bekas pabrik herbal,0.9884254932403564,0.0068001835606992,0.0047743278555572,positive,kulinersolojogja.id
@arnyfirma,0.888810932636261,0.0167034119367599,0.0944857075810432,positive,kulinersolojogja.id
@__gamautau,0.0535673797130584,0.8672195076942444,0.0792131647467613,neutral,kulinersolojogja.id
Hidroponik kan kimia,0.8148324489593506,0.0147754000499844,0.1703921258449554,positive,kulinersolojogja.id
"Sak RT Karo aku 😬, @sebelasrasa",0.0002585583715699,0.9969978332519532,0.0027437212411314,neutral,kulinersolojogja.id
Yank kesini @_itsmee.v,0.0976602658629417,0.4554994404315948,0.4468403458595276,neutral,kulinersolojogja.id
@abinya.shafiyyah,0.0003326772130094,0.0004145920684095,0.9992527365684508,negative,kulinersolojogja.id
@alfatoni03,0.0002059761900454,0.998865842819214,0.0009281857055611,neutral,kulinersolojogja.id
@nabileee @sar_broww @_on__my__own ayo budal,0.000926321838051,0.0026199133135378,0.9964537620544434,negative,kulinersolojogja.id
"Mana si, deket rumah bgt? @ahmad_tri.w",0.3660316169261932,0.2464103996753692,0.3875580132007599,negative,kulinersolojogja.id
Cedak ikih.. 😁😁😁,0.9992745518684388,9.669111750554292e-05,0.00062874116702,positive,kulinersolojogja.id
@afisalsa,0.0017026700079441,0.998124659061432,0.0001726982736727,neutral,kulinersolojogja.id
@espresoda @baharrudy_soepomo,0.0002677914744708,0.9995125532150269,0.0002197603462263,neutral,kulinersolojogja.id
@nwbintari_ 😍😍,0.997795581817627,0.0004573665501084,0.0017471329774707,positive,kulinersolojogja.id
@deviwulandari732 ayooo🔥,0.0018004130106419,0.9967225193977356,0.0014770546695217,neutral,kulinersolojogja.id
Eunak dan mantab,0.9994922876358032,0.000202969808015,0.0003047919890377,positive,kulinersolojogja.id
"Pernah kesini, kebetulan ga jauh dari rumah, seperti pulang kerumah saudara trs diajak makan, nyaman banget 🤗",0.9996223449707032,0.0001531451416667,0.0002244823554065,positive,kulinersolojogja.id
@hey_mul ayo renee,0.0023521678522229,0.9661572575569152,0.0314905978739261,neutral,kulinersolojogja.id
@natalia_soehodo,0.0182807520031929,0.0039239530451595,0.9777953624725342,negative,kulinersolojogja.id
"Sukoharjo yaaa,bukan solo😅",0.2219888418912887,0.6390424370765686,0.138968750834465,neutral,kulinersolojogja.id
"Emang recommended, apa lagi minumannya juaraa",0.9993245601654052,0.0002291791024617,0.0004462862561922,positive,kulinersolojogja.id
😍,0.9993459582328796,0.0001032847867463,0.000550735858269,positive,kulinersolojogja.id
@sopiga.mamiyuni a anterin,0.0002263064670842,0.9994080066680908,0.0003656498156487,neutral,kulinersolojogja.id
@agtinfay09 @muftihaidar,0.000265157141257,0.9996039271354676,0.0001309434883296,neutral,kulinersolojogja.id
Enak salad nya benar2 segar sayurnya. Aku udah kesana,0.9996618032455444,9.46998770814389e-05,0.0002435119386063,positive,kulinersolojogja.id
@amelhdyh,0.2738418877124786,0.7066256403923035,0.0195324756205081,neutral,kulinersolojogja.id
@yuliasusiwidyasari temenin,0.9393290877342224,0.055074755102396,0.0055961827747523,positive,kulinersolojogja.id
@uutcholid waaah,0.0049747386947274,0.9941757917404176,0.0008493528584949,neutral,kulinersolojogja.id
Masuk gofood ga?,0.1570477187633514,0.2308682948350906,0.6120839715003967,negative,kulinersolojogja.id
@adiputra.fix agendakan yaa,0.0002853785990737,0.9995916485786438,0.0001229715562658,neutral,kulinersolojogja.id
ayooooo @azzizah_n,0.996982991695404,0.0012860990827903,0.0017308855894953,positive,kulinersolojogja.id
Ancer2 lokasinya dunk...,0.9980583786964417,0.0007717477274127,0.0011699566384777,positive,kulinersolojogja.id
Hidroponik bukan organik ygy😊,0.9987035989761353,0.0004034228622913,0.0008928732131607,positive,kulinersolojogja.id
"Terimakasih infonya saya pencinta salad ,kalau ke solo nanti sy bisa kesana 👏👏",0.9974328875541688,0.0021262448281049,0.0004409500397741,positive,kulinersolojogja.id
Aku suka sayuran @gitaasaa___,0.9996750354766846,0.0001416262821294,0.0001833911373978,positive,kulinersolojogja.id
Namanya apa ya,0.0472501628100872,0.4558207392692566,0.4969291388988495,negative,kulinersolojogja.id
❤️,0.9990829229354858,0.0002173287648474,0.0006996740121394,positive,kulinersolojogja.id
@dyta_cutekyu,0.0008132446673698,0.0018653047736734,0.9973214268684388,negative,kulinersolojogja.id
@erlindaristi,0.0134111624211072,0.9745493531227112,0.0120394947007298,neutral,kulinersolojogja.id
@si_ais_gendut,0.0120845576748251,0.9662848711013794,0.0216305572539567,neutral,kulinersolojogja.id
Kudu baki bukan solo tp Sukoharjo,0.0001707214396446,0.9984473586082458,0.0013819795567542,neutral,kulinersolojogja.id
@etigsn,0.2083615511655807,0.6886432766914368,0.1029951944947242,neutral,kulinersolojogja.id
Kenapa jauh 😢,0.0021775809582322,0.0001450997369829,0.9976773858070374,negative,kulinersolojogja.id
@krisera_sari_haryadi,0.0004825380165129,0.9993888139724731,0.0001286664337385,neutral,kulinersolojogja.id
@noviiatk pengin nih,0.0019498169422149,0.0009949748637154,0.997055172920227,negative,kulinersolojogja.id
@dimas_wihand,0.0003041844465769,0.999561607837677,0.0001341342140221,neutral,kulinersolojogja.id
"BKN DI SOLO DONG BRATI, ITU MSUK NY SUKOHARJO,,DI RALAT LHO SUARA NYA YA MIN @kulinersolojogja.id",0.0002346835972275,0.0001240081619471,0.9996412992477416,negative,kulinersolojogja.id
"hidroponik bukan organik. tapi gapapa lebih baik makan sayur anorganik tapi sebelumnya harus di cuci dulu, bisa pake garam, cuka apel, jeruk nipis, dll.untuk mengurangi kadar zat kimia dalam sayuran. daripada gak makan sayuran sama sekali.",0.5225916504859924,0.0087580038234591,0.4686502814292907,positive,kulinersolojogja.id
@bawaygy ayok kesni,0.0002357665507588,0.99894517660141,0.0008191083325073,neutral,kulinersolojogja.id
Sayur organik kok seladanya pakai hidroponik? ...hahaha..... bijimane nih min?,0.0006576894083991,0.0001685722090769,0.9991737008094788,negative,kulinersolojogja.id
@a_rintintin,0.0048366943374276,0.9934797286987304,0.0016836083959788,neutral,kulinersolojogja.id
@chykavanessa,0.9980144500732422,0.0007332146633416,0.0012522483011707,positive,kulinersolojogja.id
sok Minggu po,0.0003194775199517,9.55046562012285e-05,0.999584972858429,negative,kulinersolojogja.id
@musstava_arrief,0.0003618903865572,0.9993839263916016,0.0002541099674999,neutral,kulinersolojogja.id
"@htt_hartati ky e seru ya yunda, cuman kok jauhhhhhh",0.005852969828993,0.0039948532357811,0.9901521801948548,negative,kulinersolojogja.id
Gasss @ika.dewi.s,0.9911276698112488,0.0053988727740943,0.0034735293593257,positive,kulinersolojogja.id
@ipunk_nc,0.0578683279454708,0.9302471876144408,0.0118845077231526,neutral,kulinersolojogja.id
Solo tdk ada,0.9103564620018004,0.0062561524100601,0.0833874493837356,positive,kulinersolojogja.id
Bukan solo kalau baki bro baki itu masuk Sukoharjo Yo bro,0.0008827812271192,0.2914910018444061,0.7076262831687927,negative,kulinersolojogja.id
Ntar gini @zinniaorganicfarm,0.0013216898078098,0.9642377495765686,0.0344406366348266,neutral,kulinersolojogja.id
@r.u.n.n.y @_r__i_sm_ @aysintaku @aidaptrs_ @_ikaharyani,0.272297739982605,0.566163182258606,0.1615390181541443,neutral,kulinersolojogja.id
Kancaku wes kesana B aja,0.0004479364142753,8.971262286650017e-05,0.9994623064994812,negative,kulinersolojogja.id
@ummu_hamiz24 mii,0.0781939551234245,0.2496699690818786,0.6721360683441162,negative,kulinersolojogja.id
@mahe_muntoha ajaklah aku kesini yaah 😁😁,0.8076320886611938,0.1570744514465332,0.0352935492992401,positive,kulinersolojogja.id
@trisoes10 soloooo neh 😆,0.2420641630887985,0.7354375720024109,0.0224983468651771,neutral,kulinersolojogja.id
@rinintacitraayusari,0.0017088116146624,0.9968133568763732,0.0014778500190004,neutral,kulinersolojogja.id
Sy n tmn² sering order saladnya. Seladanya beda lbh enak freshhh. Yukkk cobain,0.9996464252471924,0.0001090015794034,0.0002445664140395,positive,kulinersolojogja.id
@neitsmeag salad sayur nih,0.9953202605247498,0.0022730401251465,0.0024067505728453,positive,kulinersolojogja.id
Di Solo 😂,0.99872487783432,0.0005038624512962,0.0007712378283031,positive,kulinersolojogja.id
@sarysasa,0.9983555674552916,0.0004707624902948,0.001173618948087,positive,kulinersolojogja.id
@mutiarda_ @awnabb,0.0002518547698855,0.9995064735412598,0.0002416514762444,neutral,kulinersolojogja.id
@sitoresmi_ baki poenya,0.0002443377743475,0.9994779229164124,0.0002776944311335,neutral,kulinersolojogja.id
@na.niyaaa_,0.8364430665969849,0.0757431387901306,0.0878137946128845,positive,kulinersolojogja.id
Nama warung n alamat detail dong pengen nyoba,0.1902339607477188,0.7783071994781494,0.0314588397741317,neutral,kulinersolojogja.id
@ramncp91,0.1750375181436538,0.7960993051528931,0.0288632102310657,neutral,kulinersolojogja.id
@anitamurdiani,0.0002875933423638,0.9995632767677308,0.0001490732975071,neutral,kulinersolojogja.id
@gabriellaecp @listyaraksp @mey_melisaa ayo gas sobat jajanku,0.0011099842377007,0.9981117248535156,0.0007782925385981,neutral,kulinersolojogja.id
Suk goleki iki ma @prasetia.rini,0.0004433701687958,0.9993784427642822,0.0001781542086973,neutral,kulinersolojogja.id
@stefanusgangsar di Bakii,0.0003246799169573,0.9995197057724,0.0001555999042466,neutral,kulinersolojogja.id
the real hidden gem TT,0.0736230015754699,0.9225853085517884,0.003791642608121,neutral,kulinersolojogja.id
@husein_muryanto,0.0004475892346818,0.9994398951530457,0.0001124870104831,neutral,kulinersolojogja.id
@andreandry53,0.0004626062582246,0.9990299940109252,0.0005074286018498,neutral,kulinersolojogja.id
Lokasi@,0.9994986057281494,0.0001303262397414,0.0003710174933075,positive,kulinersolojogja.id
Lokasi mana,0.99878591299057,0.0001374450803268,0.0010766613995656,positive,kulinersolojogja.id
Baki Sukoharjo kah? Pingin coba. @syhra_1511 @ana_moti,0.0010457567404955,0.0005997769185341,0.9983545541763306,negative,kulinersolojogja.id
@rininsr kesukaan mu tohh,0.9906478524208068,0.0040518213063478,0.0053003611974418,positive,kulinersolojogja.id
Tempatnya namanya apa ?,0.9360119104385376,0.0116686969995498,0.0523193664848804,positive,kulinersolojogja.id
@dhindaninda ajakiiin doonggg,0.6966267228126526,0.2461984306573867,0.0571748912334442,positive,kulinersolojogja.id
Baki kan sukoharjo bkn solo,0.000140850446769,0.0002335192111786,0.999625563621521,negative,kulinersolojogja.id
@bakamajime,0.0181441642343997,0.0244958195835351,0.957360029220581,negative,kulinersolojogja.id
@tiaraunkania,0.9106733798980712,0.0577655099332332,0.031561080366373,positive,kulinersolojogja.id
@novan.armn,0.0002933322975877,0.9988203644752502,0.0008862181566655,neutral,kulinersolojogja.id
@myfruits.soc yok,0.0003318741801194,0.9903073310852052,0.0093608163297176,neutral,kulinersolojogja.id
Ini bukanya cuma sore aja ya min? Pagi siang ga buka berarti ?,0.0002289525873493,0.0014171348884701,0.9983539581298828,negative,kulinersolojogja.id
👏,0.9993322491645812,0.0001040519346133,0.0005636900314129,positive,kulinersolojogja.id
Dilihat saja sudah pasti enak bgt sauce nya. 🙂,0.9995563626289368,0.000118999130791,0.0003246258420404,positive,kulinersolojogja.id
Lokasinya pas nya d mna ya,0.999750554561615,9.712941391626372e-05,0.0001523651153547,positive,kulinersolojogja.id
Baki kok solo to mas mas wkwk,0.0634898245334625,0.0359666943550109,0.9005435109138489,negative,kulinersolojogja.id
@pandutimurb @andialfiansb,0.0002961760910693,0.9994567036628724,0.000247080461122,neutral,kulinersolojogja.id
Mbok aku jak Rene Mel.... 😂@putrinurkomalasr,0.000315731507726,0.0002286092640133,0.9994556307792664,negative,kulinersolojogja.id
Tetep tim TFP😢,0.0004422104393597,0.0001654365478316,0.9993923902511596,negative,kulinersolojogja.id
Kok pengen yo mas @fourinitisastro,0.0023554032668471,0.003624009899795,0.9940205216407776,negative,kulinersolojogja.id
@dennimursidtodenni,0.9959034323692322,0.0031803082674741,0.0009162489441223,positive,kulinersolojogja.id
@melsheilaofficial,0.0310898590832948,0.9371246099472046,0.0317855551838874,neutral,kulinersolojogja.id
@pitaruth_ @giwangkris @icha.frisca,0.0001747806381899,0.9994409680366516,0.0003842232690658,neutral,kulinersolojogja.id
Lah cedak kos @nurmuh11,0.0011746925301849,0.6300591230392456,0.3687661588191986,neutral,kulinersolojogja.id
@lennykristyono,0.0003697660285979,0.999251425266266,0.0003788072499446,neutral,kulinersolojogja.id
Sdh mencoba.....salad nya mantap 👍,0.9996641874313354,0.000105559687654,0.0002302243083249,positive,kulinersolojogja.id
@irmarizqia,0.5109364986419678,0.4861306250095367,0.0029328416567295,positive,kulinersolojogja.id
@wnalantusa ayo,0.0027746325358748,0.9939494132995604,0.0032759220339357,neutral,kulinersolojogja.id
@gisellaia sebelas rasa,0.0401335060596466,0.9592026472091676,0.0006638726918026,neutral,kulinersolojogja.id
@azipujianto,0.009560159407556,0.9892444610595704,0.0011954586952924,neutral,kulinersolojogja.id
@mama_dan_rebecca,0.0079167885705828,0.9608456492424012,0.031237618997693,neutral,kulinersolojogja.id
@febrianoadeprtm gas,0.0011382370721548,0.9986847043037416,0.000177032983629,neutral,kulinersolojogja.id
@_nisjar @tsfjrini,0.0005510885384865,0.9982837438583374,0.001165194553323,neutral,kulinersolojogja.id
@sikfoodbakery baki ndaa...,0.0019734627567231,0.0077798250131309,0.9902467727661132,negative,kulinersolojogja.id
@log.nisa0818 @hii_saroyaaa,0.0002498354297131,0.9994146823883056,0.0003354616637807,neutral,kulinersolojogja.id
InsyaaAllah klo berkunjung ke Solo bisa mampir....demen bgt sm salad🔥🔥🔥❤️,0.9993234872817992,0.0004144528065808,0.0002620706509333,positive,kulinersolojogja.id
"Plis maap bukannya julid, tp klo hidroponik itu kimia anorganik ya, bukan organik. Jauh bgt",0.0002763318479992,0.0001712682133074,0.9995524287223816,negative,kulinersolojogja.id
Baki nya mna tah ini kk,0.0005334060988388,0.0002923978317994,0.999174177646637,negative,kulinersolojogja.id
Deket rumahku ini punya pakde parjimo..😬,0.000407604384236,0.9981766939163208,0.0014157209079712,neutral,kulinersolojogja.id
Daerah mn itu kak,0.0078204572200775,0.9761914014816284,0.0159880928695201,neutral,kulinersolojogja.id
@nuurul_muallimah,0.9626835584640504,0.0336166955530643,0.0036998169962316,positive,kulinersolojogja.id
@destyailikaa,0.0127478828653693,0.9868761301040648,0.000376029202016,neutral,kulinersolojogja.id
di mana ini,0.0001964626426342,0.0002023330453084,0.999601185321808,negative,kulinersolojogja.id
@rimaanggunsr,0.9880240559577942,0.0047067729756236,0.0072691482491791,positive,kulinersolojogja.id
Nyobain yuk @shokibmuhtarom,0.0237091798335313,0.7257753014564514,0.2505155205726623,neutral,kulinersolojogja.id
Ngendiii iki,0.1116740480065345,0.0021219903137534,0.886203944683075,negative,kulinersolojogja.id
@indahyulisman_ 👏,0.9959041476249696,0.002919754711911,0.0011761389905586,positive,kulinersolojogja.id
Ayo kesini @tita_srianti,0.1155096516013145,0.8801419138908386,0.0043484815396368,neutral,kulinersolojogja.id
@fatimahnugrahaeni,0.0278737097978591,0.9712843298912048,0.000841992907226,neutral,kulinersolojogja.id
@d_almer1510 @hrvia_,0.0002925734443124,0.9994977712631226,0.0002096203097607,neutral,kulinersolojogja.id
@kinaan.hd9,0.0005779302446171,0.0044760424643754,0.99494606256485,negative,kulinersolojogja.id
@kinan,0.8540643453598022,0.1405302286148071,0.0054053962230682,positive,kulinersolojogja.id
Lha ini deket rmhmu om @yoema79 @samuel.julianto,0.1765174865722656,0.8079854846000671,0.0154969729483127,neutral,kulinersolojogja.id
@zhahruldragneel karo omahmu ngendi ne ge? cc @akbar1305_,0.0005761404172517,0.006061534397304,0.993362307548523,negative,kulinersolojogja.id
Gmap : Sebelas rasa 😍😍🔥🔥deket,0.9116016030311584,0.0835646986961364,0.0048337238840758,positive,kulinersolojogja.id
"😭hidroponik bukan organik mas,",0.9915277361869812,0.0025514101143926,0.0059208688326179,positive,kulinersolojogja.id
@bellatrans_bbm,0.1142923608422279,0.8578840494155884,0.0278235543519258,neutral,kulinersolojogja.id
ajakin aku kesini makkk @kikikukekok,0.0027874812949448,0.0032915878109633,0.993920922279358,negative,kulinersolojogja.id
Kapan2 nyoba pizz @rizqi_cepliz @endrasndut menu sehat kyake,0.9125611782073976,0.0863202810287475,0.001118509680964,positive,kulinersolojogja.id
😍😍😍,0.9995299577713012,9.463096648687495e-05,0.0003754295466933,positive,kulinersolojogja.id
Kuuy kesini yah @irfanhadiyanto_,0.0004999396041966,0.999123513698578,0.0003766637819353,neutral,kulinersolojogja.id
@oliveikafia00 @christina_harsanti,0.0015346510335803,0.9958096742630004,0.0026556125376373,neutral,kulinersolojogja.id
Ya tapi mayo nya akeh gitu ga bahaya ta,0.0010954114841297,0.0002040551189566,0.9987004995346068,negative,kulinersolojogja.id
"Loh, deket rumah, dimana min tepatnya?",0.301667720079422,0.0286080129444599,0.6697242259979248,negative,kulinersolojogja.id
@ardifirmanssyah @tiawulandarii,0.000358909368515,0.9995176792144777,0.0001234796218341,neutral,kulinersolojogja.id
Namanya apa kak?,0.0284935366362333,0.1187383309006691,0.852768063545227,negative,kulinersolojogja.id
Daerah Solo Baru kah ?,0.00444823410362,0.001127173891291,0.99442458152771,negative,kulinersolojogja.id
@doniemen_04 deket,0.001154001802206,0.9985163807868958,0.0003296048089396,neutral,kulinersolojogja.id
Sesuai sama tagline nya Saladnya Jagoan beneran....suasana bener2 homy kayak rumah sendiri..banyak promo juga nih..rekomendasi bgt...solo baru sekitar silakan merapat...,0.999798595905304,6.254800973692909e-05,0.0001389036187902,positive,kulinersolojogja.id
@castielkrisdiyanto @ptryokta gass,0.0001917650806717,0.9996833801269532,0.0001248934568138,neutral,kulinersolojogja.id
bebeknya 👌,0.0023535240907222,0.000141298136441,0.997505247592926,negative,kulinersolojogja.id
"Udah langganan saladnya emng enak, minuman lingzhi juga unik, hampir gada di tempat lain",0.9996401071548462,0.0001335030538029,0.0002264073846163,positive,kulinersolojogja.id
@sonia_zoraivie masyaallah semoga lancar ya kak,0.9848932027816772,0.0141244875267148,0.0009823964210227,positive,kulinersolojogja.id
Dijamin sehat dan segar,0.9997662901878356,7.36213187337853e-05,0.0001600349787622,positive,kulinersolojogja.id
Hidroponik koq organik...darimana organiknya,0.9718219637870787,0.0008048737654462,0.027373120188713,positive,kulinersolojogja.id
Unggg @uung__,0.0011887855362147,0.0003838131087832,0.998427391052246,negative,kulinersolojogja.id
Deket rmh tapi baru taauuu😢,0.0068030534312129,0.0078632524237036,0.9853336811065674,negative,kulinersolojogja.id
unik nih mb bisa jd rekomen besok ke solo @eyinandersson,0.0166580416262149,0.9830045700073242,0.0003373705258127,neutral,kulinersolojogja.id
"Rasa sayurnya fresh banget dan ga pait, mungkin karna hidroponik kali ya, suka banget sama salad dressingnya❤️",0.9997625946998596,9.798195969779044e-05,0.0001394624559907,positive,kulinersolojogja.id
"Omahku Baki juga, lg ngerti di sini.",0.0723573118448257,0.0114153837785124,0.9162272810935974,negative,kulinersolojogja.id
@liaaya_kurnia,0.9956477284431458,0.0024393007624894,0.0019129472784698,positive,kulinersolojogja.id
Yoh mrene @betamula,0.0002823674876708,0.9994813799858092,0.0002362308005103,neutral,kulinersolojogja.id
@dianitakartikasari,0.0003725454153027,0.9995189905166626,0.0001084308532881,neutral,kulinersolojogja.id
Mau nyoba ??,0.9922515749931335,0.0005030588945373,0.0072453576140105,positive,kulinersolojogja.id
Nama warung nya apa ya,0.0017730346880853,0.9973412156105042,0.000885697256308,neutral,kulinersolojogja.id
@thaa.dn,0.0030349665321409,0.9922974705696106,0.004667573608458,neutral,bukumenusolo.id
@mahdiniprabas cek cek salad e,0.0002064734435407,0.9996895790100098,0.000103902988485,neutral,bukumenusolo.id
@aoishiro19 ayookk kita mam yg sehat sehat qaqa...,0.6881328225135803,0.3033393025398254,0.0085279522463679,positive,bukumenusolo.id
@devifatmawati95,0.0006267226999625,0.9989632368087769,0.0004099949728697,neutral,bukumenusolo.id
@ozhaizza besok mo take away ini aja g buat satnite? 😁,0.0003488641232252,0.9332550764083862,0.066395990550518,neutral,bukumenusolo.id
"Serius abis coba kesana,enak poll..sliced bbq chicken salad& bumbu saladnya MANTAB,ayam grnya jg enakk ada bumbu kalasannya (serabut2nya yummy)😍",0.9998140931129456,6.997328455327079e-05,0.0001159420717158,positive,bukumenusolo.id
Berapaan,0.0048129349015653,0.0002667350345291,0.9949203133583068,negative,bukumenusolo.id
Ada wa nya gk ya,0.0004670979687944,0.0009686333942227,0.9985643029212952,negative,solodelicious
@bidanfitrihandayani,0.0003652840096037,0.9995214939117432,0.0001132173056248,neutral,solodelicious
Pak @d.yulianto23,0.0001299585128435,0.9993463158607484,0.000523688388057,neutral,solodelicious
@charitakristi,0.0087324436753988,0.0031490835826843,0.9881184697151184,negative,solodelicious
Udah pernah k situ..tp belum coba 🥗,0.0024227341637015,0.6054731011390686,0.3921042084693908,neutral,solodelicious
@bagusparmantio,0.9910278916358948,0.0068819411098957,0.002090168185532,positive,solodelicious
Panggilan kepada saudari @faridatrisna mohon segera merapat...,0.0002073116338578,0.999682068824768,0.0001106135532609,neutral,solodelicious
@queen16king @ariiiyanii_arry ayooo cuzzz 😂,0.0007104967953637,0.9987571239471436,0.0005324583617039,neutral,solodelicious
Lah samping desa pas... Gatau ini dimana 🤣🤣,0.0011184334289282,0.9762568473815918,0.0226247422397136,neutral,solodelicious
@cnulchotima,0.4961378872394562,0.2171011269092559,0.2867609858512878,positive,solodelicious
@khairina_irin @ervina_quds,0.0002723833313211,0.9995588660240172,0.0001687404583208,neutral,solodelicious
😍,0.9993459582328796,0.0001032847867463,0.000550735858269,positive,solodelicious
@tato_onar iki etan omahmu mz?😂,0.0003454715770203,0.0002933520299848,0.999361217021942,negative,solodelicious
@eny_mamazahra.hamudi @athendrayne @widhia.n,0.0002996653493028,0.9995254278182985,0.0001749017974361,neutral,solodelicious
@isnayyyni_ jemput ning nogosari gas rene na🤣,0.0011556179961189,0.9986177682876588,0.0002266523806611,neutral,solodelicious
Ayo yus @yusniiiaaa,0.9990826845169068,0.0002757011388894,0.0006415944080799,positive,solodelicious
@arsa.dewa,0.0044235335662961,0.9825510382652284,0.0130254467949271,neutral,solodelicious
Pengennn @yusi.destiana89,0.0098267346620559,0.4086640477180481,0.5815092325210571,negative,solodelicious
Ownernya jg ramah bgt.. suka ngajak ngobrol pengunjung.. dan kalau pas bapaknya ada bsa konsul kesehatan jg 😄,0.9993938207626344,0.0002668584929779,0.0003392979269847,positive,solodelicious
yg lagi doyan dolan nang baki 😍,0.2798771858215332,0.6485813856124878,0.0715414360165596,neutral,solodelicious
@azis.s_08,0.0002624748158268,0.9993357062339784,0.0004018038744106,neutral,solodelicious
Olayooo siap eksekusi,0.0154818901792168,0.0027679994236677,0.9817501306533812,negative,solodelicious
Buka jam brp ya?,0.0003076813882216,0.995908498764038,0.0037837335839867,neutral,solodelicious
Asli enak....seladanya fresh❤️,0.9997652173042296,9.252975723939016e-05,0.0001423102075932,positive,solodelicious
@andi_pepz yuuukkkk🤤🤤🤤,0.5307139158248901,0.4239891767501831,0.045296911150217,positive,solodelicious
@erlangeza,0.9997723698616028,8.096109377220273e-05,0.0001467640104237,positive,solodelicious
@raka.dhh_,0.002702502766624,0.9901952147483826,0.0071022976189851,neutral,solokenyang
@intania_gita,0.0101867001503705,0.9885282516479492,0.001285120495595,neutral,solokenyang
Lagi ngerti kudu enek resto,0.000655825366266,0.0001557995128678,0.9991883635520936,negative,solokenyang
deket rumahkuu 😍,0.996607542037964,0.0005369886057451,0.0028554399032145,positive,solokenyang
Cedak omahmu mbak @rya_ulala,0.0009876723634079,0.0002144596655853,0.99879789352417,negative,solokenyang
@erinda_eka_s nunggu koe ae,0.0007630698382854,0.995912492275238,0.0033244763035327,neutral,solokenyang
@febtiana1402,0.0003747229638975,0.999441921710968,0.000183375130291,neutral,solokenyang
".
.
.
.
.
#solokenyang #sobatsoken #tiktokindonesia #tiktokindo #solo #surakarta #exploresolo #kulinersolo #kulinerdisolo #lokersolo #foodporn #instafood #foodphotography #foodgasm #foodies #foodgramers",0.998946249485016,0.0005300295888446,0.0005237059085629,positive,solokenyang
Salad daerah nusukan-banyuanyar ada gak ya??? Pingin tp itu jauh,0.0002271032280987,0.000184514268767,0.999588429927826,negative,solodelicious
@tofanbramasto7 😂,0.2106170952320099,0.7851006388664246,0.0042822728864848,neutral,solodelicious
@dewi_anggraheni kapan😂😂😂😂,0.0033840397372841,0.0030052524525672,0.993610680103302,negative,solodelicious
@toyotasoloku,0.0008181481389328,0.0001265622413484,0.9990553259849548,negative,solodelicious
Markicob @thomas_agus_wijaya,0.0201373137533664,0.0121483644470572,0.967714250087738,negative,solodelicious
Reganr,0.9990648627281188,0.0002015135250985,0.0007336707785725,positive,solodelicious
@nickachuan senenganmu😂,0.9982070922851562,0.0006868232158012,0.001106025185436,positive,solodelicious
Kpn dparani,0.0002317859034519,0.999640703201294,0.0001275472604902,neutral,solodelicious
@zulkarnaenlimpoeng gur ng kudu yah,0.00605154549703,0.9930451512336732,0.0009031948866322,neutral,solodelicious
So yummy...perlu dicoba niih,0.9977060556411744,0.0004868330142926,0.0018070739461109,positive,solodelicious
